Profile_Index,Valid_Count,Gradient_RMSE_dBZ
38688,9,6.5980144
38689,9,3.2466793
38690,12,6.877977
38691,21,6.456184
38692,20,7.344225
38693,23,7.0875783
38694,20,6.5906143
38695,13,6.2090454
38696,10,4.4586935
38697,8,4.6203246
38698,1,
38699,3,1.4539815
38700,10,5.2336416
38701,10,3.8971944
38702,6,7.4361873
38703,7,10.915031
38704,4,3.591959
38705,5,6.172147
38706,5,6.5276175
38707,5,6.7520533
38708,10,5.206538
38709,11,4.0705194
38710,4,5.28366
38711,3,3.9787998
38712,3,4.4944453
38713,3,5.6303263
38714,4,6.871633
38715,2,
38716,3,1.1597883
38717,3,1.7199752
38718,1,
38719,5,4.432101
38720,4,3.2194917
38721,6,2.798821
38722,9,3.1492894
38723,6,2.5911543
38724,9,2.8527126
38725,8,3.7774656
38726,6,2.064006
38727,6,1.2987564
38728,6,3.1355853
38729,7,3.1855104
38730,5,5.1539288
38731,16,2.1382618
38732,15,3.3397412
38733,14,1.6388998
38734,12,3.8605611
38735,12,2.3403614
38736,12,3.8265994
38737,13,3.9933522
38738,12,4.2723713
38739,8,4.8461337
38740,4,2.3373027
38741,2,
38742,5,4.4997416
38743,1,
38744,2,
38745,7,3.4688544
38746,0,
38747,0,
38748,1,
38749,3,1.8315661
38750,2,
38751,2,
38752,3,2.3704023
38753,3,1.2405117
38754,4,1.5306996
38755,5,2.2107513
38756,5,4.7465606
38757,1,
38758,7,3.147147
38759,5,0.7878715
38760,7,2.7290986
38761,8,3.1420636
38762,8,4.1682453
38763,11,3.0145428
38764,17,2.7393672
38765,13,3.6982894
38766,18,3.1360075
38767,18,3.1246662
38768,20,2.944089
38769,17,3.301323
38770,16,3.7986903
38771,19,2.60719
38772,19,2.6528122
38773,19,2.310726
38774,18,2.211898
38775,18,1.7983857
38776,19,3.2807496
38777,20,2.9125988
38778,18,3.4277637
38779,19,3.2068694
38780,18,2.4828734
38781,19,3.5064306
38782,18,4.315607
38783,16,3.0541608
38784,17,3.8968198
38785,17,2.2480094
38786,16,3.7465765
38787,13,3.4401574
38788,11,2.0186543
38789,10,2.2892761
38790,8,1.8528485
38791,9,2.4173687
38792,3,2.5473173
38793,2,
38794,4,1.9372231
38795,4,1.1883937
38796,2,
38797,3,1.9629976
38798,3,0.5355016
38799,4,4.0667796
38800,5,1.2075567
38801,4,1.5572819
38802,3,2.4276407
38803,3,1.3998953
38804,3,1.2846874
38805,2,
38806,2,
38807,2,
38808,2,
38809,0,
38810,3,1.4000753
38811,2,
38812,3,2.3832905
38813,2,
38814,3,0.8450619
38815,3,2.6582584
38816,4,3.38445
38817,3,3.2114503
38818,5,2.2957234
38819,6,1.7654431
38820,6,2.7496343
38821,4,2.1212745
38822,4,2.432869
38823,5,3.8253903
38824,5,3.2303648
38825,4,2.9003007
38826,3,1.5718268
38827,3,1.7082611
38828,3,2.080657
38829,2,
38830,2,
38831,4,2.1747966
38832,6,4.0587206
38833,3,4.27047
38834,1,
38835,2,
38836,0,
38837,0,
38838,0,
38839,2,
38840,3,1.3361843
38841,2,
38842,1,
38843,3,1.3807249
38844,4,2.957511
38845,4,4.338821
38846,4,2.821155
38847,4,1.6365838
38848,3,0.67295146
38849,4,2.269078
38850,2,
38851,2,
38852,4,1.9172426
38853,5,2.2082908
38854,2,
38855,8,2.771816
38856,8,3.2837718
38857,8,2.2688205
38858,7,2.858869
38859,9,3.0273247
38860,7,3.9575891
38861,0,
38862,4,2.0331469
38863,3,0.54348207
38864,3,1.1833607
38865,4,2.8166656
38866,5,1.1740799
38867,4,0.14451522
38868,0,
38869,4,6.3995943
38870,10,3.5493042
38871,10,5.0268636
38872,11,3.4477842
38873,15,4.412795
38874,16,2.997328
38875,6,2.200673
38876,12,2.789136
38877,6,2.2795038
38878,7,5.701659
38879,6,5.198924
38880,0,
38881,3,2.9472477
38882,5,3.1688285
38883,8,3.074433
38884,14,2.6518936
38885,23,2.5157845
38886,27,3.1750028
38887,28,3.6747627
38888,27,3.1858182
38889,21,2.6521606
38890,22,3.4453053
38891,22,4.109964
38892,27,4.4100466
38893,29,4.567614
38894,33,3.2821949
38895,34,3.4213755
38896,39,3.5019536
38897,42,3.3168495
38898,39,3.4017055
38899,41,2.4764562
38900,40,2.8783607
38901,39,2.4557176
38902,34,2.6335995
38903,36,2.4726806
38904,35,1.9856175
38905,37,2.3573523
38906,38,2.4398637
38907,38,2.5015507
38908,41,1.7239628
38909,40,1.6512202
38910,40,1.2699778
38911,39,1.577207
38912,39,1.4506971
38913,40,1.3309411
38914,38,2.0547023
38915,36,2.7215593
38916,39,1.9383869
38917,40,1.4103341
38918,38,1.4886352
38919,39,4.823049
38920,40,5.5281086
38921,37,5.264263
38922,40,4.7378664
38923,40,4.522203
38924,35,4.7620926
38925,38,5.115023
38926,39,4.8949695
38927,42,5.3245387
38928,42,4.9740834
38929,41,5.5445533
38930,40,5.6376243
38931,41,5.4255314
38932,41,4.947147
38933,41,5.0881042
38934,40,4.8406105
38935,41,5.0666375
38936,40,5.1852684
38937,38,6.5597196
38938,41,1.5823141
38939,42,6.2004147
38940,42,5.9265213
38941,42,6.0204105
38942,43,5.631432
38943,42,5.362439
38944,39,5.6748295
38945,40,5.693155
38946,40,5.6342783
38947,42,5.4690814
38948,43,5.466406
38949,44,5.5338736
38950,44,5.573371
38951,43,5.551447
38952,44,5.3154354
38953,41,5.4376597
38954,42,5.268917
38955,43,5.295923
38956,43,5.1409516
38957,42,5.241024
38958,43,5.26504
38959,43,5.0662575
38960,43,5.128366
38961,41,5.118382
38962,42,5.2327986
38963,41,5.2837253
38964,42,5.2793894
38965,41,5.327121
38966,39,5.2771416
38967,43,5.1999354
38968,42,5.685261
38969,43,5.574342
38970,42,5.521716
38971,43,5.3274426
38972,42,5.7506905
38973,43,5.540677
38974,42,5.608335
38975,43,5.5009813
38976,43,5.290838
38977,43,5.0251436
38978,43,4.9132185
38979,41,4.9483294
38980,43,4.7775893
38981,40,4.8527813
38982,40,4.8151917
38983,39,5.1414323
38984,41,5.148615
38985,42,5.2771835
38986,42,5.4334474
38987,42,5.1602945
38988,43,4.983058
38989,40,1.5830292
38990,39,1.5689735
38991,41,1.8219314
38992,41,1.6627179
38993,41,2.3081357
38994,41,2.2118087
38995,41,1.6503513
38996,42,1.5205323
38997,42,1.9377812
38998,40,1.9318079
38999,41,2.4805276
39000,39,2.5893853
39001,40,3.1092238
39002,38,3.37018
39003,40,3.017275
39004,37,2.9803452
39005,34,2.8592496
39006,36,2.9335577
39007,35,2.3963065
39008,34,2.6778924
39009,34,2.646464
39010,31,2.6222544
39011,37,2.547694
39012,37,2.8404744
39013,33,2.6464906
39014,37,2.5831823
39015,33,2.6596649
39016,31,2.5193913
39017,33,2.1886585
39018,33,2.3433828
39019,31,1.8315748
39020,31,2.304231
39021,30,2.712501
39022,31,2.24349
39023,31,2.31175
39024,31,2.4644783
39025,28,1.9262887
39026,30,3.0289936
39027,7,3.4417431
39028,11,10.871895
39029,12,2.8714783
39030,13,6.0319123
39031,14,6.836375
39032,14,4.7359157
39033,15,5.590218
39034,15,10.153042
39035,15,10.808397
39036,17,9.47587
39037,18,9.504392
39038,17,8.025864
39039,18,12.172307
39040,16,10.055368
39041,14,10.646409
39042,2,
39043,6,4.6384087
39044,6,4.0662456
39045,10,5.625305
39046,10,5.1302123
39047,7,4.220722
39048,0,
39049,0,
39050,0,
39051,4,2.3910563
39052,7,4.262613
39053,0,
39054,5,4.74632
39055,2,
39056,5,4.4774203
39057,10,6.765858
39058,10,6.840014
39059,5,3.681176
39060,8,5.626926
39061,5,2.1728826
39062,0,
39063,4,5.691771
39064,6,5.1290197
39065,6,4.3994336
39066,5,4.4413753
39067,5,6.9567633
39068,5,4.714287
39069,7,3.7190332
39070,8,3.8432882
39071,8,2.2071505
39072,9,2.9534204
39073,10,2.1626601
39074,5,4.341467
39075,5,4.4254427
39076,1,
39077,8,3.3310764
39078,6,1.8623037
39079,5,1.356729
39080,3,1.3794433
39081,6,2.2710614
39082,10,3.7389324
39083,9,2.146856
39084,10,3.0020418
39085,11,2.1485534
39086,27,3.2793941
39087,25,3.0585363
39088,14,1.4395
39089,13,1.5369681
39090,13,1.598653
39091,11,3.679257
39092,9,3.04592
39093,4,1.2892718
39094,0,
39095,3,0.37587762
39096,3,2.0688746
39097,2,
39098,1,
39099,7,1.636291
39100,8,2.5324244
39101,3,0.6201355
39102,0,
39103,0,
39104,0,
39105,0,
39106,0,
39107,1,
39108,1,
39109,0,
39110,3,0.714345
39111,2,
39112,7,3.847333
39113,3,4.903815
39114,12,3.0700054
39115,7,4.843812
39116,1,
39117,3,3.2455938
39118,5,4.6703076
39119,6,3.9902008
39120,7,4.0156364
39121,4,2.2867072
39122,0,
39123,4,3.260996
39124,1,
39125,4,4.0045595
39126,2,
39127,5,3.93987
39128,2,
39129,2,
39130,4,4.910927
39131,4,1.8692403
39132,4,2.6655695
39133,5,2.2906458
39134,7,5.495165
39135,3,1.7350314
39136,5,5.2222986
39137,5,5.0639467
39138,5,1.4902781
39139,3,3.8238068
39140,8,4.265444
39141,10,3.295392
39142,8,3.708907
39143,5,3.5982559
39144,0,
39145,0,
39146,0,
39147,0,
39148,0,
39149,0,
39150,0,
39151,0,
39152,0,
39153,0,
39154,0,
39155,0,
39156,0,
39157,0,
39158,0,
39159,0,
39160,0,
39161,0,
39162,0,
39163,0,
39164,0,
39165,0,
39166,0,
39167,0,
39168,0,
39169,0,
39170,0,
39171,0,
39172,0,
39173,0,
39174,0,
39175,0,
39176,0,
39177,0,
39178,0,
39179,0,
39180,0,
39181,0,
39182,0,
39183,0,
39184,0,
39185,0,
39186,0,
39187,0,
39188,0,
39189,0,
39190,0,
39191,0,
39192,0,
39193,0,
39194,0,
39195,0,
39196,0,
39197,0,
39198,0,
39199,0,
39200,16,2.2762203
39201,11,3.1685631
39202,24,4.459226
39203,20,4.968271
39204,9,2.3824694
39205,8,2.8605754
39206,1,
39207,2,
39208,11,3.1935692
39209,14,4.3295536
39210,17,3.5687327
39211,15,2.5536938
39212,34,5.3167477
39213,28,4.332012
39214,55,2.0632193
39215,59,1.8819735
39216,48,1.2385215
39217,55,2.1830118
39218,56,2.5493379
39219,38,4.2428336
39220,44,4.00422
39221,21,3.7310631
39222,15,4.0876536
39223,2,
39224,7,2.1130397
39225,0,
39226,0,
39227,5,6.671248
39228,6,3.7814436
39229,5,5.0311503
39230,5,5.6076493
39231,5,5.632021
39232,4,3.667487
39233,8,5.0347915
39234,8,4.9593763
39235,10,5.4327264
39236,18,4.197127
39237,30,3.2132335
39238,33,3.2155228
39239,43,2.5140681
39240,34,2.9881802
39241,44,2.1829941
39242,47,2.2852387
39243,47,2.8792677
39244,26,2.8866577
39245,21,4.917274
39246,43,3.2045898
39247,37,4.3163238
39248,51,2.324543
39249,54,3.6161673
39250,50,2.1260436
39251,56,1.4170535
39252,55,1.7231644
39253,51,1.9900117
39254,49,2.0334084
39255,31,4.5769553
39256,32,5.798641
39257,23,5.513558
39258,7,4.243921
39259,4,3.1969974
39260,10,4.8743873
39261,6,5.474502
39262,9,7.096334
39263,5,3.4727097
39264,8,5.4230556
39265,4,2.373398
39266,11,3.8275917
39267,38,4.0867023
39268,45,4.6197224
39269,27,5.969727
39270,41,4.742587
39271,7,3.5032086
39272,10,4.1879206
39273,6,5.026214
39274,5,3.0070505
39275,5,1.046708
39276,21,3.3643415
39277,20,3.7385495
39278,9,5.187919
39279,9,2.6901243
39280,9,5.0860596
39281,8,2.9548388
39282,6,4.3642144
39283,11,2.11165
39284,10,2.7249413
39285,16,2.1510592
39286,15,2.4401016
39287,20,1.7372482
39288,26,4.986538
39289,33,4.81503
39290,20,6.9237285
39291,24,5.1264415
39292,17,5.2883754
39293,18,7.1523767
39294,20,8.179353
39295,19,1.7700932
39296,10,13.130528
39297,6,2.5082836
39298,13,10.668659
39299,15,4.8848867
39300,17,9.245495
39301,16,8.569664
39302,16,8.071255
39303,17,8.333462
39304,0,
39305,2,
39306,3,4.66511
39307,3,5.5606894
39308,0,
39309,7,4.7226734
39310,11,5.345817
39311,3,1.5446389
39312,7,3.354005
39313,5,2.0085652
39314,2,
39315,6,2.341926
39316,7,4.184324
39317,8,2.8239386
39318,6,2.0248952
39319,3,4.7546043
39320,3,1.4770304
39321,5,2.0396507
39322,6,2.398108
39323,5,3.4196856
39324,2,
39325,5,1.2562386
39326,2,
39327,0,
39328,9,4.068521
39329,12,4.793595
39330,7,2.8498564
39331,2,
39332,0,
39333,0,
39334,1,
39335,9,5.4690485
39336,11,3.9363048
39337,7,5.3659177
39338,8,1.2300969
39339,4,1.8595737
39340,12,3.660944
39341,4,1.5802429
39342,0,
39343,0,
39344,5,1.37927
39345,7,3.3967416
39346,4,3.4469535
39347,2,
39348,2,
39349,0,
39350,5,1.6372765
39351,7,6.150148
39352,11,5.719729
39353,10,4.7724857
39354,14,4.0966654
39355,19,4.280853
39356,13,5.1310353
39357,6,5.5113993
39358,8,3.15984
39359,23,4.7215705
39360,30,3.298691
39361,36,4.463525
39362,32,3.881798
39363,33,4.9622073
39364,33,6.3162923
39365,35,5.2343636
39366,37,6.3266416
39367,37,5.380282
39368,39,4.86863
39369,38,4.6542864
39370,36,5.428974
39371,33,2.795267
39372,25,5.466799
39373,30,3.3578959
39374,31,5.0866776
39375,31,2.5908337
39376,29,2.9092958
39377,31,6.037783
39378,30,2.9022398
39379,28,1.952135
39380,28,2.7437885
39381,29,4.2148447
39382,38,4.3006177
39383,40,5.110877
39384,40,6.070759
39385,38,4.118828
39386,27,3.440698
39387,32,3.3681068
39388,28,4.634175
39389,29,3.1161015
39390,38,3.9863014
39391,39,3.933795
39392,40,3.1575031
39393,45,2.7711036
39394,45,2.0824006
39395,46,1.757332
39396,48,4.3598013
39397,47,4.7565236
39398,48,4.247232
39399,45,3.8380396
39400,31,2.680299
39401,27,2.9135005
39402,29,2.7789276
39403,29,2.0951264
39404,31,2.6193519
39405,43,1.9470862
39406,44,1.3854201
39407,44,1.5259836
39408,42,2.206341
39409,43,3.1086867
39410,34,5.0924964
39411,27,3.9742742
39412,30,4.1945577
39413,33,7.101001
39414,30,6.934543
39415,25,3.856758
39416,29,3.9131513
39417,37,3.1965315
39418,39,3.7024424
39419,39,2.9252326
39420,36,3.7759094
39421,34,4.6971974
39422,26,6.7738795
39423,23,6.80465
39424,18,3.3224735
39425,17,7.874178
39426,12,13.561415
39427,27,6.371088
39428,28,5.832418
39429,27,5.883575
39430,19,3.4322875
39431,27,5.998496
39432,26,5.8756137
39433,13,8.473063
39434,12,9.803008
39435,16,4.8665276
39436,14,7.8022494
39437,17,5.385364
39438,15,6.2787476
39439,16,4.452304
39440,12,4.206383
39441,13,9.234828
39442,11,6.485924
39443,14,8.299506
39444,20,4.0361404
39445,18,7.9949183
39446,21,3.0581133
39447,21,3.7306058
39448,22,6.7732224
39449,21,1.7009147
39450,21,2.0322416
39451,21,1.8759131
39452,21,1.4596304
39453,20,3.2157836
39454,19,2.6397173
39455,21,2.6764011
39456,21,3.580854
39457,20,3.4433339
39458,22,6.8753214
39459,21,2.8148456
39460,21,2.874728
39461,21,3.7613635
39462,20,3.4092767
39463,22,4.2258034
39464,17,5.1178365
39465,12,5.039776
39466,10,4.7104616
39467,6,3.7979784
39468,2,
39469,3,0.84027106
39470,8,3.862575
39471,5,1.7967176
39472,4,1.6660597
39473,3,1.689194
39474,10,2.9636452
39475,9,2.3740053
39476,13,2.7015588
39477,14,3.4320767
39478,15,2.7847304
39479,18,4.1808686
39480,10,2.1662815
39481,16,4.4618607
39482,8,6.8072553
39483,11,6.315153
39484,6,6.733927
39485,14,4.2909713
39486,17,3.913984
39487,17,5.0118403
39488,9,9.576725
39489,11,7.49614
39490,20,4.8045225
39491,19,3.9131913
39492,18,3.6196513
39493,22,5.3827605
39494,24,2.9130156
39495,20,3.5245433
39496,21,4.7236066
39497,14,4.7818575
39498,12,5.2886653
39499,6,4.260006
39500,17,6.223438
39501,18,4.8553653
39502,18,3.5313628
39503,16,4.3310184
39504,13,5.0080223
39505,17,6.261061
39506,12,6.426104
39507,10,5.1082826
39508,6,3.916297
39509,13,3.1055498
39510,13,3.3176444
39511,8,2.4175208
39512,4,0.7500359
39513,13,9.8067045
39514,11,7.456821
39515,14,9.929033
39516,15,10.679626
39517,16,6.2599
39518,17,7.993574
39519,14,8.806546
39520,18,5.128156
39521,18,6.4564433
39522,15,6.102568
39523,8,4.676124
39524,13,6.322388
39525,7,5.5161977
39526,0,
39527,11,5.7054663
39528,13,5.3195
39529,14,10.083911
39530,14,10.527186
39531,13,7.8680468
39532,11,3.2945478
39533,14,6.6398377
39534,13,6.659697
39535,14,7.6130023
39536,13,2.096932
39537,13,3.7600436
39538,11,1.7430788
39539,0,
39540,0,
39541,0,
39542,0,
39543,0,
39544,0,
39545,0,
39546,0,
39547,0,
39548,0,
39549,0,
39550,0,
39551,0,
39552,0,
39553,0,
39554,0,
39555,0,
39556,0,
39557,0,
39558,0,
39559,0,
39560,0,
39561,0,
39562,0,
39563,0,
39564,0,
39565,0,
39566,0,
39567,0,
39568,1,
39569,0,
39570,4,5.0242295
39571,4,5.5540285
39572,4,4.5074067
39573,5,4.6175795
39574,0,
39575,2,
39576,5,7.040175
39577,7,3.9659336
39578,7,2.5109694
39579,8,3.9834466
39580,8,4.270753
39581,7,4.6056857
39582,8,3.5075393
39583,7,5.4844728
39584,4,5.2530603
39585,7,5.0930085
39586,6,6.660148
39587,6,6.688744
39588,6,6.014263
39589,5,6.185848
39590,6,5.111844
39591,6,5.4641824
39592,6,5.690864
39593,5,4.4026527
39594,6,2.3673851
39595,7,5.3186264
39596,6,2.7914615
39597,7,3.800093
39598,7,3.7811923
39599,7,5.1576557
39600,7,4.7516966
39601,7,5.1668754
39602,7,2.6761973
39603,7,4.2821393
39604,7,4.4455743
39605,6,3.9573286
39606,6,4.337485
39607,7,3.9547594
39608,7,2.4453866
39609,7,2.7901335
39610,8,2.906114
39611,7,2.9828594
39612,7,2.7592795
39613,7,2.89445
39614,7,2.9804213
39615,7,3.7698026
39616,7,3.3925588
39617,9,4.92052
39618,7,4.271378
39619,8,3.672648
39620,7,3.452856
39621,7,4.7476773
39622,8,4.238206
39623,7,4.6258936
39624,8,8.58859
39625,6,2.6303651
39626,6,3.2662616
39627,6,3.9259236
39628,8,7.11075
39629,8,7.82784
39630,7,8.072101
39631,7,7.91955
39632,6,3.5471973
39633,8,7.511308
39634,7,4.9571567
39635,7,4.5410357
39636,6,4.669119
39637,5,3.486587
39638,4,0.7787043
39639,5,4.493815
39640,4,3.2556384
39641,5,2.565814
39642,3,3.2911007
39643,6,6.251375
39644,5,4.036706
39645,5,5.1563597
39646,5,4.3403525
39647,5,6.2221575
39648,5,5.9215817
39649,5,5.8449373
39650,5,5.6819286
39651,6,5.2883177
39652,5,5.4376287
39653,5,6.751823
39654,5,7.408606
39655,5,7.3571177
39656,6,6.430375
39657,4,3.9271083
39658,4,3.289194
39659,4,4.71935
39660,4,6.323946
39661,5,6.602088
39662,4,6.9746366
39663,6,6.567464
39664,8,4.3770466
39665,7,2.3943634
39666,7,2.7729223
39667,5,3.4051502
39668,6,3.0490053
39669,8,4.818862
39670,5,3.6715107
39671,10,3.7359786
39672,11,3.7222111
39673,9,3.6060574
39674,9,3.6180847
39675,8,3.5675793
39676,8,3.1924062
39677,8,3.192658
39678,9,2.9832547
39679,8,8.130831
39680,10,8.451197
39681,9,6.4593577
39682,9,5.212054
39683,9,6.371338
39684,5,3.799614
39685,7,4.1208844
39686,1,
39687,4,4.6981106
39688,10,3.5972595
39689,12,6.009732
39690,8,7.682624
39691,16,5.787205
39692,17,5.0327244
39693,16,5.660851
39694,16,5.655633
39695,16,7.137443
39696,16,6.7257366
39697,10,7.810714
39698,10,6.734029
39699,9,6.0757875
39700,7,7.894305
39701,11,5.283363
39702,9,4.3702416
39703,7,4.3563004
39704,11,5.2456484
39705,11,8.96091
39706,9,7.047768
39707,7,4.2060785
39708,8,4.561569
39709,8,4.5591264
39710,9,4.116933
39711,11,7.584968
39712,8,3.6276007
39713,9,8.850136
39714,9,5.69073
39715,9,6.839435
39716,8,5.6286964
39717,9,9.147014
39718,10,8.205492
39719,8,4.0605435
39720,8,4.5202355
39721,7,1.7387334
39722,7,3.1259089
39723,5,3.7524877
39724,8,2.799732
39725,7,2.9321063
39726,8,1.1696477
39727,8,2.2703884
39728,4,1.9223833
39729,8,3.4908614
39730,9,9.037305
39731,10,7.3491282
39732,10,8.871698
39733,8,10.254269
39734,10,7.643577
39735,10,8.346814
39736,11,6.501971
39737,8,5.357402
39738,8,5.4824233
39739,9,6.482068
39740,2,
39741,7,6.120523
39742,5,1.761342
39743,4,0.32733205
39744,3,2.7397826
39745,8,3.8307767
39746,10,5.1714716
39747,9,3.937528
39748,7,3.3447504
39749,7,3.1667073
39750,6,3.2913625
39751,8,3.4911957
39752,6,4.6355953
39753,7,3.837228
39754,5,2.351283
39755,4,1.2574565
39756,5,2.5781393
39757,5,2.829698
39758,7,3.2236812
39759,5,1.8154502
39760,7,2.0412807
39761,5,3.7082803
39762,6,2.1898928
39763,1,
39764,3,3.1757689
39765,2,
39766,6,2.332523
39767,3,2.5660408
39768,4,2.2746336
39769,8,3.3132238
39770,9,2.5736415
39771,8,2.2311153
39772,3,1.2748263
39773,6,3.7115073
39774,6,3.724595
39775,2,
39776,1,
39777,4,1.7346532
39778,7,3.9666839
39779,6,2.9966583
39780,7,3.0842023
39781,0,
39782,3,1.2715588
39783,2,
39784,1,
39785,2,
39786,3,0.3117557
39787,6,3.945328
39788,7,4.059362
39789,7,5.1214576
39790,7,3.917438
39791,5,2.7872913
39792,6,5.0981803
39793,6,3.8130171
39794,6,2.730115
39795,6,3.3714004
39796,1,
39797,4,4.2500806
39798,1,
39799,4,4.17869
39800,2,
39801,5,4.5558567
39802,4,5.7044077
39803,3,4.546834
39804,2,
39805,3,3.11015
39806,3,2.453539
39807,4,3.8741481
39808,5,1.9634529
39809,4,2.7808042
39810,2,
39811,2,
39812,3,2.612635
39813,2,
39814,3,3.6380115
39815,1,
39816,2,
39817,3,3.5898762
39818,2,
39819,0,
39820,0,
39821,0,
39822,0,
39823,0,
39824,0,
39825,0,
39826,6,5.570965
39827,8,5.086547
39828,7,6.430753
39829,4,3.7056484
39830,12,3.784927
39831,13,5.88787
39832,10,10.79575
39833,9,6.108099
39834,6,2.957804
39835,4,3.1938684
39836,7,4.4262547
39837,12,4.1457114
39838,10,4.3438754
39839,4,5.1880274
39840,3,2.0682888
39841,4,5.5300083
39842,8,4.7221365
39843,22,5.5938163
39844,22,2.9584653
39845,15,10.960502
39846,12,5.3672338
39847,10,7.3004427
39848,6,4.953951
39849,4,5.819561
39850,3,2.9587824
39851,4,6.489853
39852,2,
39853,4,6.567438
39854,3,4.07653
39855,22,6.662259
39856,24,4.4171333
39857,26,5.3235493
39858,26,5.367639
39859,24,6.0486603
39860,23,6.255556
39861,25,5.933809
39862,24,6.636849
39863,20,5.4118896
39864,17,7.326462
39865,17,8.173444
39866,16,9.234827
39867,18,9.366104
39868,16,8.47596
39869,14,13.437282
39870,14,4.5801415
39871,7,4.768712
39872,10,3.0297406
39873,10,3.6022007
39874,10,5.5533476
39875,3,6.9967313
39876,3,5.613405
39877,7,5.288855
39878,12,4.8662615
39879,13,3.1205628
39880,16,9.776433
39881,14,9.66848
39882,15,9.173887
39883,17,9.205362
39884,17,9.16803
39885,18,8.51345
39886,12,4.0234814
39887,16,9.101937
39888,10,5.827761
39889,7,6.7687197
39890,5,8.476345
39891,5,9.307351
39892,6,8.871229
39893,6,8.660655
39894,4,2.536921
39895,4,2.7486444
39896,4,6.8054657
39897,1,
39898,3,1.5138986
39899,6,10.173775
39900,7,6.908874
39901,8,5.462934
39902,3,2.7061374
39903,0,
39904,0,
39905,0,
39906,7,4.1756935
39907,2,
39908,5,4.9064837
39909,5,6.3849483
39910,6,3.5531874
39911,6,5.401428
39912,8,6.136436
39913,6,5.959595
39914,7,6.7096033
39915,7,6.7714186
39916,7,7.4633946
39917,3,4.631006
39918,5,5.798758
39919,4,4.1554036
39920,3,3.0660183
39921,8,5.807269
39922,14,6.859208
39923,13,7.7556853
39924,6,5.4141126
39925,7,4.798536
39926,9,6.2613845
39927,11,4.45268
39928,5,11.88397
39929,9,7.6444726
39930,7,11.215485
39931,4,7.353033
39932,7,5.21899
39933,19,5.7963405
39934,23,2.358735
39935,23,4.0274673
39936,23,3.370358
39937,12,3.9586535
39938,12,5.78223
39939,10,3.9411337
39940,8,3.0129871
39941,0,
39942,3,11.339717
39943,4,10.309547
39944,4,2.129424
39945,3,3.8218856
39946,5,6.4959908
39947,12,5.0168
39948,13,3.60166
39949,16,3.726471
39950,10,5.6630406
39951,9,4.725976
39952,6,4.8232875
39953,6,3.8687615
39954,7,4.738161
39955,7,4.782199
39956,7,5.045607
39957,1,
39958,4,10.712325
39959,4,9.504839
39960,9,5.1639924
39961,7,5.32986
39962,7,3.5653841
39963,5,4.3364
